Station Names,YEAR,Month,Max Temp,Min Temp,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Rainfall
Chittagong (IAP-Patenga),1975,6,34.7,25.4,83,4.9,5.6,4.2,41978,684570.9,471415,22.34,91.79,6,1975.06,389
Chittagong (IAP-Patenga),1976,6,34,23.5,87,5.6,6,4.2,41978,684570.9,471415,22.34,91.79,6,1976.06,1041
Chittagong (IAP-Patenga),1977,6,32.8,24.3,87,2.2,5.7,3.2,41978,684570.9,471415,22.34,91.79,6,1977.06,430
Chittagong (IAP-Patenga),1978,6,33.9,23.7,86,5.3,6.8,4.2,41978,684570.9,471415,22.34,91.79,6,1978.06,811
Chittagong (IAP-Patenga),1979,6,35.6,25.7,83,5.7,6,4.5,41978,684570.9,471415,22.34,91.79,6,1979.06,653
Chittagong (IAP-Patenga),1980,6,33,24.9,82,6.1,6.4,3.6,41978,684570.9,471415,22.34,91.79,6,1980.06,417
Chittagong (IAP-Patenga),1981,6,33.4,24.6,84,5.1,6.3,5,41978,684570.9,471415,22.34,91.79,6,1981.06,362
Chittagong (IAP-Patenga),1982,6,36,24.6,86,4.9,6.4,1.9,41978,684570.9,471415,22.34,91.79,6,1982.06,746
Chittagong (IAP-Patenga),1983,6,35,25,81,5.2,6.1,4.2,41978,684570.9,471415,22.34,91.79,6,1983.06,621
Chittagong (IAP-Patenga),1984,6,37,24.9,85,6.8,6.9,4.2,41978,684570.9,471415,22.34,91.79,6,1984.06,595
Chittagong (IAP-Patenga),1985,6,33.8,24.8,85,6.2,6.2,4,41978,684570.9,471415,22.34,91.79,6,1985.06,517
Chittagong (IAP-Patenga),1986,6,37,25.8,83,5.9,5.8,4.9,41978,684570.9,471415,22.34,91.79,6,1986.06,820
Chittagong (IAP-Patenga),1987,6,34.3,25.8,81,5.6,5.6,4.2,41978,684570.9,471415,22.34,91.79,6,1987.06,512
Chittagong (IAP-Patenga),1988,6,34,25,84,4.6,5.9,2.9,41978,684570.9,471415,22.34,91.79,6,1988.06,643
Chittagong (IAP-Patenga),1989,6,34.6,25.4,81,6.3,5.7,5.5,41978,684570.9,471415,22.34,91.79,6,1989.06,277
Chittagong (IAP-Patenga),1990,6,34.5,25.2,83,4,6.5,3.8,41978,684570.9,471415,22.34,91.79,6,1990.06,668
Chittagong (IAP-Patenga),1991,6,33.8,25.6,84,3.8,7.1,4.2,41978,684570.9,471415,22.34,91.79,6,1991.06,774
Chittagong (IAP-Patenga),1992,6,34.8,25.6,83,3,5.2,4.6,41978,684570.9,471415,22.34,91.79,6,1992.06,571
Chittagong (IAP-Patenga),1993,6,33,24.5,85,4.9,5.9,3.8,41978,684570.9,471415,22.34,91.79,6,1993.06,781
Chittagong (IAP-Patenga),1994,6,34.2,25.8,84,5.1,6.3,2.8,41978,684570.9,471415,22.34,91.79,6,1994.06,581
Chittagong (IAP-Patenga),1995,6,36,26.2,82,5.9,5.9,3.6,41978,684570.9,471415,22.34,91.79,6,1995.06,359
Chittagong (IAP-Patenga),1996,6,36,25.4,82,5.5,5.6,6.5,41978,684570.9,471415,22.34,91.79,6,1996.06,476
Chittagong (IAP-Patenga),1997,6,35.1,25.4,83,4.4,6,4.5,41978,684570.9,471415,22.34,91.79,6,1997.06,425
Chittagong (IAP-Patenga),1998,6,37,26.9,82,4.1,5.6,5.8,41978,684570.9,471415,22.34,91.79,6,1998.06,131
Chittagong (IAP-Patenga),1999,6,35,25.4,87,3.7,6.4,3.8,41978,684570.9,471415,22.34,91.79,6,1999.06,879
Chittagong (IAP-Patenga),2000,6,34.5,25.2,87,3.2,6.2,4.4,41978,684570.9,471415,22.34,91.79,6,2000.06,622
Chittagong (IAP-Patenga),2001,6,33,25.2,82,4.4,6.8,4.2,41978,684570.9,471415,22.34,91.79,6,2001.06,742
Chittagong (IAP-Patenga),2002,6,33.5,25.6,79,3.8,6,4.2,41978,684570.9,471415,22.34,91.79,6,2002.06,593
Chittagong (IAP-Patenga),2003,6,34.8,25,90,1.2,6.7,4.2,41978,684570.9,471415,22.34,91.79,6,2003.06,1209
Chittagong (IAP-Patenga),2004,6,35.2,25.5,85,0.5,6.2,4.2,41978,684570.9,471415,22.34,91.79,6,2004.06,638
Chittagong (IAP-Patenga),2005,6,35.8,26.9,83,1.1,5.8,4.9,41978,684570.9,471415,22.34,91.79,6,2005.06,233
Chittagong (IAP-Patenga),2006,6,35.5,25.9,89,1,6.1,4.9,41978,684570.9,471415,22.34,91.79,6,2006.06,288
Chittagong (IAP-Patenga),2007,6,35.8,25.6,88,1.1,6,4.6,41978,684570.9,471415,22.34,91.79,6,2007.06,953
Chittagong (IAP-Patenga),2008,6,34.2,25.6,84,4.2,5.5,3.8,41978,684570.9,471415,22.34,91.79,6,2008.06,538
Chittagong (IAP-Patenga),2009,6,34.2,25.6,78,3.4,5.4,6,41978,684570.9,471415,22.34,91.79,6,2009.06,434
Chittagong (IAP-Patenga),2010,6,33.4,25.6,85,4.3,6,4,41978,684570.9,471415,22.34,91.79,6,2010.06,747
Chittagong (IAP-Patenga),2011,6,34.4,25.5,85,6.5,6.1,4,41978,684570.9,471415,22.34,91.79,6,2011.06,481
Chittagong (IAP-Patenga),2012,6,34.8,25.5,87,7.3,6,4,41978,684570.9,471415,22.34,91.79,6,2012.06,1337
Chittagong (IAP-Patenga),2013,6,34.5,26.1,84,7.2,5.5,4,41978,684570.9,471415,22.34,91.79,6,2013.06,513
Chittagong (IAP-Patenga),1949,7,32.3,24.6,89,4.577777778,6.4,4.28490566,41978,684570.9,471415,22.34,91.79,6,1949.07,870
Chittagong (IAP-Patenga),1950,7,32.7,24.7,85,4.577777778,6.7,4.28490566,41978,684570.9,471415,22.34,91.79,6,1950.07,997
Chittagong (IAP-Patenga),1951,7,35,24.8,86,4.577777778,6.1,4.28490566,41978,684570.9,471415,22.34,91.79,6,1951.07,670
Chittagong (IAP-Patenga),1952,7,33.7,25.1,86,4.577777778,6.2,4.28490566,41978,684570.9,471415,22.34,91.79,6,1952.07,491
Chittagong (IAP-Patenga),1953,7,35.2,24.9,89,4.577777778,6.4,4.28490566,41978,684570.9,471415,22.34,91.79,6,1953.07,764
Chittagong (IAP-Patenga),1954,7,33.3,25.2,87,4.577777778,5.9,4.28490566,41978,684570.9,471415,22.34,91.79,6,1954.07,488
Chittagong (IAP-Patenga),1955,7,31.3,24.4,92,4.577777778,6.9,4.28490566,41978,684570.9,471415,22.34,91.79,6,1955.07,898
Chittagong (IAP-Patenga),1956,7,33.2,24.9,87,4.577777778,5.9,4.28490566,41978,684570.9,471415,22.34,91.79,6,1956.07,318
Chittagong (IAP-Patenga),1957,7,33.6,25.4,87,4.577777778,6.2,4.28490566,41978,684570.9,471415,22.34,91.79,6,1957.07,560
Chittagong (IAP-Patenga),1958,7,34.8,25.5,85,4.577777778,6,4.28490566,41978,684570.9,471415,22.34,91.79,6,1958.07,265
Chittagong (IAP-Patenga),1959,7,33.6,25.5,87,4.577777778,6.5,4.28490566,41978,684570.9,471415,22.34,91.79,6,1959.07,553
Chittagong (IAP-Patenga),1960,7,33.8,25.1,91,3.7,6.9,4.28490566,41978,684570.9,471415,22.34,91.79,6,1960.07,811
Chittagong (IAP-Patenga),1961,7,33.3,25.1,91,5,7.2,4.5,41978,684570.9,471415,22.34,91.79,6,1961.07,1171
Chittagong (IAP-Patenga),1962,7,34.1,25.7,88,4.1,6.3,7,41978,684570.9,471415,22.34,91.79,6,1962.07,511
Chittagong (IAP-Patenga),1963,7,32.2,25.2,86,4.9,7.2,3.1,41978,684570.9,471415,22.34,91.79,6,1963.07,970
Chittagong (IAP-Patenga),1964,7,31.8,24.4,89,4.5,6.8,3.7,41978,684570.9,471415,22.34,91.79,6,1964.07,1077
Chittagong (IAP-Patenga),1965,7,33.4,24.8,87,4.7,6.3,5.3,41978,684570.9,471415,22.34,91.79,6,1965.07,971
Chittagong (IAP-Patenga),1966,7,33.4,25.2,85,4.8,6.5,4.6,41978,684570.9,471415,22.34,91.79,6,1966.07,274
Chittagong (IAP-Patenga),1967,7,33.4,25.4,85,4.9,6.6,5,41978,684570.9,471415,22.34,91.79,6,1967.07,308
Chittagong (IAP-Patenga),1968,7,33.4,25.1,86,5,6.3,6,41978,684570.9,471415,22.34,91.79,6,1968.07,895
Chittagong (IAP-Patenga),1969,7,33.3,25,87,4.8,6.5,5,41978,684570.9,471415,22.34,91.79,6,1969.07,684
Chittagong (IAP-Patenga),1970,7,33.7,24.9,89,4.3,6.8,3.9,41978,684570.9,471415,22.34,91.79,6,1970.07,1041
Chittagong (IAP-Patenga),1971,7,31.9,24.4,86,4.2,7.1,4.2,41978,684570.9,471415,22.34,91.79,6,1971.07,949
Chittagong (IAP-Patenga),1972,7,37.8,25.7,86,5.1,7.1,4.2,41978,684570.9,471415,22.34,91.79,6,1972.07,372
Chittagong (IAP-Patenga),1973,7,33.7,25.4,87,5.2,6.4,5.1,41978,684570.9,471415,22.34,91.79,6,1973.07,407
Chittagong (IAP-Patenga),1974,7,31.7,24.3,92,6,7.1,2.7,41978,684570.9,471415,22.34,91.79,6,1974.07,943
Chittagong (IAP-Patenga),1975,7,33,24.4,89,5.9,6.4,4.2,41978,684570.9,471415,22.34,91.79,6,1975.07,906
Chittagong (IAP-Patenga),1976,7,31.5,25.1,87,4.9,6.5,4.2,41978,684570.9,471415,22.34,91.79,6,1976.07,693
Chittagong (IAP-Patenga),1977,7,32.8,25.1,89,2.5,6.5,3.3,41978,684570.9,471415,22.34,91.79,6,1977.07,715
Chittagong (IAP-Patenga),1978,7,32.8,24.7,85,5.6,6.7,4.2,41978,684570.9,471415,22.34,91.79,6,1978.07,277
Chittagong (IAP-Patenga),1979,7,33.9,25.3,84,5.4,6,5.2,41978,684570.9,471415,22.34,91.79,6,1979.07,446
Chittagong (IAP-Patenga),1980,7,32.5,25.1,85,6.3,6.3,4.3,41978,684570.9,471415,22.34,91.79,6,1980.07,627
Chittagong (IAP-Patenga),1981,7,33,24.7,88,6,6.7,3.2,41978,684570.9,471415,22.34,91.79,6,1981.07,821
Chittagong (IAP-Patenga),1982,7,33.2,25.4,85,5,5.9,4,41978,684570.9,471415,22.34,91.79,6,1982.07,472
Chittagong (IAP-Patenga),1983,7,34,25.1,83,4.2,6.4,4.4,41978,684570.9,471415,22.34,91.79,6,1983.07,618
Chittagong (IAP-Patenga),1984,7,34,24.4,84,6.3,6.6,4.2,41978,684570.9,471415,22.34,91.79,6,1984.07,802
Chittagong (IAP-Patenga),1985,7,32.5,24.4,86,6.7,6.2,4.2,41978,684570.9,471415,22.34,91.79,6,1985.07,831
Chittagong (IAP-Patenga),1986,7,34,25.1,84,6,6.1,4.1,41978,684570.9,471415,22.34,91.79,6,1986.07,894
Chittagong (IAP-Patenga),1987,7,33.7,25.1,89,6.9,7.2,4.2,41978,684570.9,471415,22.34,91.79,6,1987.07,1206
Chittagong (IAP-Patenga),1988,7,34.5,25.1,84,4.9,6.4,3.3,41978,684570.9,471415,22.34,91.79,6,1988.07,357
Chittagong (IAP-Patenga),1989,7,34.4,25.2,84,4.8,6.4,4.8,41978,684570.9,471415,22.34,91.79,6,1989.07,1173
Chittagong (IAP-Patenga),1990,7,33.4,24.8,88,3.5,7.3,4.3,41978,684570.9,471415,22.34,91.79,6,1990.07,1038
Chittagong (IAP-Patenga),1991,7,34.2,25.7,86,4.2,6.7,4.2,41978,684570.9,471415,22.34,91.79,6,1991.07,818
Chittagong (IAP-Patenga),1992,7,33,25,85,3.5,6.4,3.5,41978,684570.9,471415,22.34,91.79,6,1992.07,412
Chittagong (IAP-Patenga),1993,7,33.3,25,84,4.4,6,3.9,41978,684570.9,471415,22.34,91.79,6,1993.07,437
Chittagong (IAP-Patenga),1994,7,33.6,25.4,84,5.1,6.2,3.7,41978,684570.9,471415,22.34,91.79,6,1994.07,380
Chittagong (IAP-Patenga),1995,7,34.4,25.7,83,6.2,6.1,4.2,41978,684570.9,471415,22.34,91.79,6,1995.07,685
Chittagong (IAP-Patenga),1996,7,35,25.7,85,4.8,6.3,3.9,41978,684570.9,471415,22.34,91.79,6,1996.07,465
Chittagong (IAP-Patenga),1997,7,35.4,25.6,89,5.2,6.9,3.1,41978,684570.9,471415,22.34,91.79,6,1997.07,1033
Chittagong (IAP-Patenga),1998,7,35.6,25.8,89,4.2,6.8,3.1,41978,684570.9,471415,22.34,91.79,6,1998.07,1291
Chittagong (IAP-Patenga),1999,7,35.4,25.2,86,4,6.8,4.1,41978,684570.9,471415,22.34,91.79,6,1999.07,514
Chittagong (IAP-Patenga),2000,7,34,25.3,87,3.6,6.2,4.2,41978,684570.9,471415,22.34,91.79,6,2000.07,701
Chittagong (IAP-Patenga),2001,7,33.3,25.2,82,4.3,6.8,4.2,41978,684570.9,471415,22.34,91.79,6,2001.07,693
Chittagong (IAP-Patenga),2002,7,33,25.5,84,3.7,7.3,4.2,41978,684570.9,471415,22.34,91.79,6,2002.07,693
Chittagong (IAP-Patenga),2003,7,35.2,25.8,85,1,5.9,4.2,41978,684570.9,471415,22.34,91.79,6,2003.07,372
Chittagong (IAP-Patenga),2004,7,33.5,25.4,88,0.7,6.7,4.2,41978,684570.9,471415,22.34,91.79,6,2004.07,905
Chittagong (IAP-Patenga),2005,7,34,25.6,87,0.9,5.9,4.3,41978,684570.9,471415,22.34,91.79,6,2005.07,596
Chittagong (IAP-Patenga),2006,7,34.2,25.7,88,1.1,6.4,4.3,41978,684570.9,471415,22.34,91.79,6,2006.07,495
Chittagong (IAP-Patenga),2007,7,34.8,25.3,90,1,6.9,3.2,41978,684570.9,471415,22.34,91.79,6,2007.07,930
Chittagong (IAP-Patenga),2008,7,32.4,25.2,88,4.2,6,4.1,41978,684570.9,471415,22.34,91.79,6,2008.07,963
Chittagong (IAP-Patenga),2009,7,34.5,25.5,87,4.5,6.3,4.5,41978,684570.9,471415,22.34,91.79,6,2009.07,1244
Chittagong (IAP-Patenga),2010,7,33.8,26,84,4.1,5.8,5.4,41978,684570.9,471415,22.34,91.79,6,2010.07,267
Chittagong (IAP-Patenga),2011,7,33.2,25.5,85,6.1,5.7,5.4,41978,684570.9,471415,22.34,91.79,6,2011.07,562
Chittagong (IAP-Patenga),2012,7,33.5,25.5,88,7.8,6.5,5.4,41978,684570.9,471415,22.34,91.79,6,2012.07,788
Chittagong (IAP-Patenga),2013,7,36.5,26,84,6.5,5.8,5.4,41978,684570.9,471415,22.34,91.79,6,2013.07,405
Chittagong (IAP-Patenga),1949,8,32.6,25.1,87,4.088888889,2,4.886792453,41978,684570.9,471415,22.34,91.79,6,1949.08,504
Chittagong (IAP-Patenga),1950,8,32.2,24.8,88,4.088888889,6.9,4.886792453,41978,684570.9,471415,22.34,91.79,6,1950.08,669
Chittagong (IAP-Patenga),1951,8,33.4,25.3,86,4.088888889,5.5,4.886792453,41978,684570.9,471415,22.34,91.79,6,1951.08,747
Chittagong (IAP-Patenga),1952,8,32.8,25,86,4.088888889,6.3,4.886792453,41978,684570.9,471415,22.34,91.79,6,1952.08,401
Chittagong (IAP-Patenga),1953,8,33.2,24.6,86,4.088888889,6.1,4.886792453,41978,684570.9,471415,22.34,91.79,6,1953.08,529
Chittagong (IAP-Patenga),1954,8,32.8,25.3,90,4.088888889,6.9,4.886792453,41978,684570.9,471415,22.34,91.79,6,1954.08,1120
Chittagong (IAP-Patenga),1955,8,33.1,24.6,89,4.088888889,6.3,4.886792453,41978,684570.9,471415,22.34,91.79,6,1955.08,410
Chittagong (IAP-Patenga),1956,8,32.8,25.1,87,4.088888889,6.4,4.886792453,41978,684570.9,471415,22.34,91.79,6,1956.08,728
Chittagong (IAP-Patenga),1957,8,33.8,25.5,84,4.088888889,5.9,4.886792453,41978,684570.9,471415,22.34,91.79,6,1957.08,289
Chittagong (IAP-Patenga),1958,8,33.7,25,85,4.088888889,6.3,4.886792453,41978,684570.9,471415,22.34,91.79,6,1958.08,455
Chittagong (IAP-Patenga),1959,8,31.9,24.9,89,4.088888889,6.6,4.886792453,41978,684570.9,471415,22.34,91.79,6,1959.08,696
Chittagong (IAP-Patenga),1960,8,32.7,25.4,91,3,6.3,4.886792453,41978,684570.9,471415,22.34,91.79,6,1960.08,352
Chittagong (IAP-Patenga),1961,8,34,25.3,89,4.6,7.1,6.7,41978,684570.9,471415,22.34,91.79,6,1961.08,900
Chittagong (IAP-Patenga),1962,8,32.3,25.2,90,3.5,6.8,5.2,41978,684570.9,471415,22.34,91.79,6,1962.08,279
Chittagong (IAP-Patenga),1963,8,32.3,25.2,86,5.4,6.6,5.5,41978,684570.9,471415,22.34,91.79,6,1963.08,256
Chittagong (IAP-Patenga),1964,8,33.4,25.1,87,4.1,6.5,5.1,41978,684570.9,471415,22.34,91.79,6,1964.08,623
Chittagong (IAP-Patenga),1965,8,33.4,24.7,90,3.6,6.6,3.2,41978,684570.9,471415,22.34,91.79,6,1965.08,625
Chittagong (IAP-Patenga),1966,8,32.3,24.9,89,4.8,7,3.6,41978,684570.9,471415,22.34,91.79,6,1966.08,606
Chittagong (IAP-Patenga),1967,8,33.1,25.1,86,5,6.6,5.3,41978,684570.9,471415,22.34,91.79,6,1967.08,554
Chittagong (IAP-Patenga),1968,8,33.4,24.6,86,4.3,6.8,4.9,41978,684570.9,471415,22.34,91.79,6,1968.08,363
Chittagong (IAP-Patenga),1969,8,33.2,24.5,89,4,6.5,4.6,41978,684570.9,471415,22.34,91.79,6,1969.08,715
Chittagong (IAP-Patenga),1970,8,33.3,25,87,3.2,6.6,6,41978,684570.9,471415,22.34,91.79,6,1970.08,405
Chittagong (IAP-Patenga),1971,8,32.3,24.2,86,3.8,6.8,4.8,41978,684570.9,471415,22.34,91.79,6,1971.08,707
Chittagong (IAP-Patenga),1972,8,32.4,24.5,86,4.5,7.6,4.8,41978,684570.9,471415,22.34,91.79,6,1972.08,565
Chittagong (IAP-Patenga),1973,8,32.6,25,87,3.7,6.6,5.6,41978,684570.9,471415,22.34,91.79,6,1973.08,276
Chittagong (IAP-Patenga),1974,8,32.9,25,89,5.4,6.6,4.8,41978,684570.9,471415,22.34,91.79,6,1974.08,534
Chittagong (IAP-Patenga),1975,8,33.6,25.1,85,5,5.7,4.8,41978,684570.9,471415,22.34,91.79,6,1975.08,294
Chittagong (IAP-Patenga),1976,8,33.9,24.1,86,5.1,5.6,4.8,41978,684570.9,471415,22.34,91.79,6,1976.08,377
Chittagong (IAP-Patenga),1977,8,33.6,24.7,88,1.9,6.5,6,41978,684570.9,471415,22.34,91.79,6,1977.08,328
Chittagong (IAP-Patenga),1978,8,33.9,25.2,85,5.7,6.7,4.8,41978,684570.9,471415,22.34,91.79,6,1978.08,425
Chittagong (IAP-Patenga),1979,8,35,24.2,86,5.5,6.6,4.3,41978,684570.9,471415,22.34,91.79,6,1979.08,920
Chittagong (IAP-Patenga),1980,8,33,24.6,85,5.7,6,4.8,41978,684570.9,471415,22.34,91.79,6,1980.08,702
Chittagong (IAP-Patenga),1981,8,33.2,25,83,5.3,6.3,5.8,41978,684570.9,471415,22.34,91.79,6,1981.08,343
Chittagong (IAP-Patenga),1982,8,34,25,88,5.3,6.2,4.1,41978,684570.9,471415,22.34,91.79,6,1982.08,883
Chittagong (IAP-Patenga),1983,8,33,24.8,84,4.7,6.5,3.3,41978,684570.9,471415,22.34,91.79,6,1983.08,1057
Chittagong (IAP-Patenga),1984,8,34,24.5,86,5.6,7,4.8,41978,684570.9,471415,22.34,91.79,6,1984.08,326
Chittagong (IAP-Patenga),1985,8,33.4,25,85,6.3,6.1,3.8,41978,684570.9,471415,22.34,91.79,6,1985.08,469
Chittagong (IAP-Patenga),1986,8,34,25.5,84,3.9,6.1,5,41978,684570.9,471415,22.34,91.79,6,1986.08,311
Chittagong (IAP-Patenga),1987,8,34,24.9,85,4.8,6.1,4.8,41978,684570.9,471415,22.34,91.79,6,1987.08,673
Chittagong (IAP-Patenga),1988,8,33.5,25,84,5.1,6.4,3.1,41978,684570.9,471415,22.34,91.79,6,1988.08,413
Chittagong (IAP-Patenga),1989,8,33.7,25.3,81,4.4,5.3,6.4,41978,684570.9,471415,22.34,91.79,6,1989.08,66
Chittagong (IAP-Patenga),1990,8,34.2,25.7,82,2.9,6,6.6,41978,684570.9,471415,22.34,91.79,6,1990.08,115
Chittagong (IAP-Patenga),1991,8,35.4,25.5,86,4.2,6.7,5.9,41978,684570.9,471415,22.34,91.79,6,1991.08,357
Chittagong (IAP-Patenga),1992,8,34.5,25,83,3.5,5.9,5.3,41978,684570.9,471415,22.34,91.79,6,1992.08,280
Chittagong (IAP-Patenga),1993,8,33,25,86,4.5,6.2,4.4,41978,684570.9,471415,22.34,91.79,6,1993.08,729
Chittagong (IAP-Patenga),1994,8,33.5,25.3,85,4.4,6.2,4.4,41978,684570.9,471415,22.34,91.79,6,1994.08,397
Chittagong (IAP-Patenga),1995,8,35,25.9,84,4.1,6.1,5.4,41978,684570.9,471415,22.34,91.79,6,1995.08,546
Chittagong (IAP-Patenga),1996,8,33.5,25.4,88,4.1,6.5,2.2,41978,684570.9,471415,22.34,91.79,6,1996.08,584
Chittagong (IAP-Patenga),1997,8,35.8,26.4,85,4.5,6.6,5.3,41978,684570.9,471415,22.34,91.79,6,1997.08,383
Chittagong (IAP-Patenga),1998,8,34.5,25.8,89,3.5,6.8,3.6,41978,684570.9,471415,22.34,91.79,6,1998.08,1194
Chittagong (IAP-Patenga),1999,8,33.4,25.5,88,3.8,6.7,3.1,41978,684570.9,471415,22.34,91.79,6,1999.08,848
Chittagong (IAP-Patenga),2000,8,34.5,25.1,88,3,6.3,5.4,41978,684570.9,471415,22.34,91.79,6,2000.08,564
Chittagong (IAP-Patenga),2001,8,34.5,25.7,81,3.6,6.7,4.8,41978,684570.9,471415,22.34,91.79,6,2001.08,523
Chittagong (IAP-Patenga),2002,8,33.5,25.3,81,3.5,6.6,4.8,41978,684570.9,471415,22.34,91.79,6,2002.08,523
Chittagong (IAP-Patenga),2003,8,34.2,25.8,85,1,5.9,4.8,41978,684570.9,471415,22.34,91.79,6,2003.08,260
Chittagong (IAP-Patenga),2004,8,34.4,25.6,85,0.9,6.2,4.8,41978,684570.9,471415,22.34,91.79,6,2004.08,142
Chittagong (IAP-Patenga),2005,8,34.3,25.5,91,0.6,7,6.2,41978,684570.9,471415,22.34,91.79,6,2005.08,654
Chittagong (IAP-Patenga),2006,8,34.8,25.6,82,1,5.9,6.2,41978,684570.9,471415,22.34,91.79,6,2006.08,138
Chittagong (IAP-Patenga),2007,8,35.5,25.4,86,1.6,6.5,5,41978,684570.9,471415,22.34,91.79,6,2007.08,589
Chittagong (IAP-Patenga),2008,8,33.3,25.4,88,4,6,4.7,41978,684570.9,471415,22.34,91.79,6,2008.08,757
Chittagong (IAP-Patenga),2009,8,33,25.7,89,3.2,6.3,3.8,41978,684570.9,471415,22.34,91.79,6,2009.08,693
Chittagong (IAP-Patenga),2010,8,33.8,25.6,84,3.1,6.2,5.4,41978,684570.9,471415,22.34,91.79,6,2010.08,516
Chittagong (IAP-Patenga),2011,8,34,25.1,87,6,6.7,5.4,41978,684570.9,471415,22.34,91.79,6,2011.08,806
Chittagong (IAP-Patenga),2012,8,33.5,25.7,87,6.7,6.1,5.4,41978,684570.9,471415,22.34,91.79,6,2012.08,299
Chittagong (IAP-Patenga),2013,8,31.8,25.7,86,5.9,6,5.4,41978,684570.9,471415,22.34,91.79,6,2013.08,267
Chittagong (IAP-Patenga),1949,9,32.9,25,86,2.955555556,6.1,5.824528302,41978,684570.9,471415,22.34,91.79,6,1949.09,577
Chittagong (IAP-Patenga),1950,9,36.1,25.6,81,2.955555556,5.5,5.824528302,41978,684570.9,471415,22.34,91.79,6,1950.09,179
Chittagong (IAP-Patenga),1951,9,33.4,25.2,83,2.955555556,5,5.824528302,41978,684570.9,471415,22.34,91.79,6,1951.09,295
Chittagong (IAP-Patenga),1952,9,33.1,25,85,2.955555556,5.7,5.824528302,41978,684570.9,471415,22.34,91.79,6,1952.09,146
Chittagong (IAP-Patenga),1953,9,33.6,25,87,2.955555556,5.8,5.824528302,41978,684570.9,471415,22.34,91.79,6,1953.09,622
Chittagong (IAP-Patenga),1954,9,34.8,25.2,85,2.955555556,5,5.824528302,41978,684570.9,471415,22.34,91.79,6,1954.09,162
Chittagong (IAP-Patenga),1955,9,37.3,24.3,86,2.955555556,5.3,5.824528302,41978,684570.9,471415,22.34,91.79,6,1955.09,208
Chittagong (IAP-Patenga),1956,9,32.6,24.7,87,2.955555556,6.3,5.824528302,41978,684570.9,471415,22.34,91.79,6,1956.09,513
Chittagong (IAP-Patenga),1957,9,32.2,25.3,83,2.955555556,5.6,5.824528302,41978,684570.9,471415,22.34,91.79,6,1957.09,287
Chittagong (IAP-Patenga),1958,9,33.3,25,85,2.955555556,6.2,5.824528302,41978,684570.9,471415,22.34,91.79,6,1958.09,503
Chittagong (IAP-Patenga),1959,9,33,24.9,87,2.955555556,6.3,5.824528302,41978,684570.9,471415,22.34,91.79,6,1959.09,289
Chittagong (IAP-Patenga),1960,9,33.4,25.3,88,2,5.9,5.824528302,41978,684570.9,471415,22.34,91.79,6,1960.09,177
Chittagong (IAP-Patenga),1961,9,33.3,25.1,86,4.1,6.3,5.6,41978,684570.9,471415,22.34,91.79,6,1961.09,160
Chittagong (IAP-Patenga),1962,9,35.1,25.5,85,2.1,6.1,7.1,41978,684570.9,471415,22.34,91.79,6,1962.09,230
Chittagong (IAP-Patenga),1963,9,34.2,24.8,84,3.5,6,6.5,41978,684570.9,471415,22.34,91.79,6,1963.09,113
Chittagong (IAP-Patenga),1964,9,33.4,25.5,85,2.4,6.2,5.8,41978,684570.9,471415,22.34,91.79,6,1964.09,266
Chittagong (IAP-Patenga),1965,9,32.9,24.9,84,3.3,5.8,5,41978,684570.9,471415,22.34,91.79,6,1965.09,223
Chittagong (IAP-Patenga),1966,9,33.4,25.2,84,3,6.2,5.3,41978,684570.9,471415,22.34,91.79,6,1966.09,403
