Station Names,Max Temp,Min Temp,Relative Humidity,Wind Speed,Bright Sunshine,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,inverse(Cloud Coverage),Station_Barisal,Station_Bhola,Station_Bogra,Station_Chandpur,Station_Chittagong (City-Ambagan),Station_Chittagong (IAP-Patenga),Station_Chuadanga,Station_Comilla,Station_Coxs Bazar,Station_Dhaka,Station_Dinajpur,Station_Faridpur,Station_Feni,Station_Hatiya,Station_Ishurdi,Station_Jessore,Station_Khepupara,Station_Khulna,Station_Kutubdia,Station_Madaripur,Station_Maijdee Court,Station_Mongla,Station_Mymensingh,Station_Patuakhali,Station_Rajshahi,Station_Rangamati,Station_Rangpur,Station_Sandwip,Station_Satkhira,Station_Sitakunda,Station_Srimangal,Station_Syedpur,Station_Sylhet,Station_Tangail,Station_Teknaf,ln(Rainfall),Rainfall
Satkhira,37.2,21.8,71,0.5,7.8,404211.7,508367.2,22.68,89.07,6,0.588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.386294361,4
Satkhira,36,22,75,1.3,7.6,404211.7,508367.2,22.68,89.07,6,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.787491743,120
Satkhira,38.8,21,67,0.3,7.5,404211.7,508367.2,22.68,89.07,6,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.17805383,24
Satkhira,35.7,19.7,71,0.5,8,404211.7,508367.2,22.68,89.07,6,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.944438979,19
Satkhira,36.4,22,78,0.8,7.2,404211.7,508367.2,22.68,89.07,6,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.772588722,16
Satkhira,35.2,20.3,72,1.5,7.5,404211.7,508367.2,22.68,89.07,6,0.588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.098612289,3
Satkhira,38,23.5,71,2.4,7.9,404211.7,508367.2,22.68,89.07,6,0.769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Satkhira,35.2,20.6,71,2.6,7.7,404211.7,508367.2,22.68,89.07,6,0.526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.060443011,58
Satkhira,37.2,21.5,71,2,7.5,404211.7,508367.2,22.68,89.07,6,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#NAME?,0
Satkhira,36.6,20.5,71,2.2,7.9,404211.7,508367.2,22.68,89.07,6,0.769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.610917913,37
Satkhira,35.6,24.2,71,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,0.27027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.094344562,60
Satkhira,35.7,24.2,79,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.003946306,149
Satkhira,37.7,23.9,74,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.386294361,4
Satkhira,37.7,24.6,78,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,0.204081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#NAME?,0
Satkhira,37.6,23.5,76,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.990432587,147
Satkhira,37,24.9,78,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.465735903,32
Satkhira,37.7,25.9,79,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.63905733,14
Satkhira,35.5,24.2,71,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.17438727,65
Satkhira,36.7,24.1,73,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.295836866,27
Satkhira,37.7,23.9,63,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#NAME?,0
Satkhira,37.7,24.5,74,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.812184355,123
Satkhira,37.3,25,76,1.966666667,8.656666667,404211.7,508367.2,22.68,89.07,6,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.382026635,80
Satkhira,37.3,25,83,0.5,8.656666667,404211.7,508367.2,22.68,89.07,6,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#NAME?,0
Satkhira,37.5,25.3,80,0.5,8.656666667,404211.7,508367.2,22.68,89.07,6,0.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.718498871,112
Satkhira,37.1,24.1,73,0.6,8.656666667,404211.7,508367.2,22.68,89.07,6,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.36729583,29
Satkhira,37.3,22.5,74,0.7,8.656666667,404211.7,508367.2,22.68,89.07,6,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.672828834,107
Satkhira,37.6,24,75,0.9,8.656666667,404211.7,508367.2,22.68,89.07,6,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.96284463,143
Satkhira,37.6,23.8,72,2.7,8.656666667,404211.7,508367.2,22.68,89.07,6,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.135494216,23
Satkhira,37.7,22.3,71,0.4,8.656666667,404211.7,508367.2,22.68,89.07,6,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Satkhira,37.7,22.4,71,0.4,8.656666667,404211.7,508367.2,22.68,89.07,6,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.248495242,70
Satkhira,35.5,24.2,71,2,8.656666667,404211.7,508367.2,22.68,89.07,6,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.17438727,65
Satkhira,37.2,23.9,78,0.4,8.656666667,404211.7,508367.2,22.68,89.07,6,0.434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.537334267,254
Satkhira,37.7,23.8,74,1.3,8.656666667,404211.7,508367.2,22.68,89.07,6,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.386294361,4
Satkhira,35.5,24.2,71,2,8.656666667,404211.7,508367.2,22.68,89.07,6,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.17438727,65
Satkhira,37.2,24.1,71,1.1,8.656666667,404211.7,508367.2,22.68,89.07,6,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.079441542,8
Satkhira,37.6,25.3,63,2,8.656666667,404211.7,508367.2,22.68,89.07,6,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.737669618,42
Satkhira,37.5,24.7,72,1.9,8.656666667,404211.7,508367.2,22.68,89.07,6,0.344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.343805422,77
Satkhira,37.6,24.6,65,2.6,8.656666667,404211.7,508367.2,22.68,89.07,6,0.434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.944438979,19
Satkhira,37.1,24.1,63,1.5,8.656666667,404211.7,508367.2,22.68,89.07,6,0.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.753590191,116
Satkhira,36.7,24.2,75,1.8,8.656666667,404211.7,508367.2,22.68,89.07,6,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.882801923,132
Satkhira,37.7,23.7,72,1.5,8.656666667,404211.7,508367.2,22.68,89.07,6,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.605170186,100
Satkhira,37.3,25.2,60,1.3,8.656666667,404211.7,508367.2,22.68,89.07,6,0.476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.302585093,10
Satkhira,37.6,25.8,71,1.5,8.656666667,404211.7,508367.2,22.68,89.07,6,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.397895273,11
Satkhira,36.7,22.8,73,2.2,8.656666667,404211.7,508367.2,22.68,89.07,6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.575949103,264
Satkhira,37.3,24.2,67,3.6,8.656666667,404211.7,508367.2,22.68,89.07,6,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.718498871,112
Satkhira,37.3,24,63,3.9,8.656666667,404211.7,508367.2,22.68,89.07,6,0.37037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.86753445,130
Satkhira,38.5,24.3,66,6.1,9.5,404211.7,508367.2,22.68,89.07,6,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.624972813,102
Satkhira,40.4,25.6,61,5.1,9.3,404211.7,508367.2,22.68,89.07,6,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.317488114,75
Satkhira,39.6,23.9,64,4.9,9.2,404211.7,508367.2,22.68,89.07,6,0.27027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.583518938,36
Satkhira,40.3,25.1,65,3.3,8.3,404211.7,508367.2,22.68,89.07,6,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.828313737,125
Satkhira,39.3,25.1,64,3,8.4,404211.7,508367.2,22.68,89.07,6,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.234106505,69
Satkhira,39.8,25.2,72,3.9,9.1,404211.7,508367.2,22.68,89.07,6,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.951243719,52
Satkhira,36.1,24.3,75,4.2,8.8,404211.7,508367.2,22.68,89.07,6,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.218875825,25
Satkhira,37.9,24.7,72,3.4,8.1,404211.7,508367.2,22.68,89.07,6,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.204692619,67
Satkhira,39.6,24.8,67,2.5,8.7,404211.7,508367.2,22.68,89.07,6,0.476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.079441542,8
Satkhira,37.2,23.5,74,2.1,9,404211.7,508367.2,22.68,89.07,6,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.262679877,71
Satkhira,38.6,23.8,71,1.1,8.3,404211.7,508367.2,22.68,89.07,6,0.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.129898715,169
Satkhira,41,25.1,67,1.7,9.2,404211.7,508367.2,22.68,89.07,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Satkhira,39.4,24,73,1.2,8.4,404211.7,508367.2,22.68,89.07,6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.779123493,119
Satkhira,34.8,20.9,80,1.2,8.2,404211.7,508367.2,22.68,89.07,6,0.238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.459585514,235
Satkhira,36.5,23.9,80,1.2,8.6,404211.7,508367.2,22.68,89.07,6,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.564348191,96
Satkhira,37.8,25,74,1.5,9.6,404211.7,508367.2,22.68,89.07,6,0.434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.33220451,28
Satkhira,37,22.9,76,1.6,8.8,404211.7,508367.2,22.68,89.07,6,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.192956851,180
Satkhira,38.3,24,75,1.2,8.7,404211.7,508367.2,22.68,89.07,6,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.970291914,53
Satkhira,36.5,24,75,1.2,8.7,404211.7,508367.2,22.68,89.07,6,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.510859507,91
Satkhira,36.6,25.6,76,1,9.2,404211.7,508367.2,22.68,89.07,6,0.322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.951243719,52
Satkhira,36,24.6,76,0.8,8.6,404211.7,508367.2,22.68,89.07,6,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.804021045,122
Satkhira,39.5,25.2,71,1.3,9.5,404211.7,508367.2,22.68,89.07,6,0.37037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.33220451,28
Satkhira,38.6,25.3,72,0.8,7.7,404211.7,508367.2,22.68,89.07,6,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.077537444,59
Satkhira,36.5,24.9,74,1,8.7,404211.7,508367.2,22.68,89.07,6,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.33073334,76
Satkhira,38,24.1,75,1,8.9,404211.7,508367.2,22.68,89.07,6,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.442651256,85
Satkhira,40,25.1,73,2.3,8.3,404211.7,508367.2,22.68,89.07,6,0.526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.48490665,12
Satkhira,39.4,27,74,3,8,404211.7,508367.2,22.68,89.07,6,0.37037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.218875825,25
Satkhira,36.5,23.4,74,2.1,7.8,404211.7,508367.2,22.68,89.07,6,0.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.060443011,58
Satkhira,38.4,24,72,2.9,7.9,404211.7,508367.2,22.68,89.07,6,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.543294782,94
Satkhira,38,24.4,71,2.3,8.2,404211.7,508367.2,22.68,89.07,6,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.36729583,29
Satkhira,37.3,25.4,76,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.663439094,106
Satkhira,37,25.4,82,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.908082938,368
Satkhira,37.6,25.7,78,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,0.175438596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.477336814,88
Satkhira,37.7,25.6,77,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,0.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.983606622,146
Satkhira,36.6,25.1,77,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,0.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.430816799,84
Satkhira,36.1,25.9,78,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.393627546,220
Satkhira,37.7,26.3,77,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,0.178571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.96284463,143
Satkhira,35.4,25.4,74,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.905274778,135
Satkhira,37,26,78,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.025351691,56
Satkhira,37.7,26.2,67,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.248495242,70
Satkhira,37.7,26.3,77,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.406719247,82
Satkhira,37.6,26.1,76,1.925925926,7.856666667,404211.7,508367.2,22.68,89.07,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.726847748,307
Satkhira,37.7,26.5,75,1,7.856666667,404211.7,508367.2,22.68,89.07,6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.17586727,481
Satkhira,37.3,26,78,0.5,7.856666667,404211.7,508367.2,22.68,89.07,6,0.204081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.081404365,161
Satkhira,37.5,25.4,75,0.8,7.856666667,404211.7,508367.2,22.68,89.07,6,0.212765957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.33073334,76
Satkhira,37.4,24.7,76,0.8,7.856666667,404211.7,508367.2,22.68,89.07,6,0.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.553876892,95
Satkhira,37.5,25.4,75,0.6,7.856666667,404211.7,508367.2,22.68,89.07,6,0.196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.521788577,92
Satkhira,35.4,25.4,74,2,7.856666667,404211.7,508367.2,22.68,89.07,6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.905274778,135
Satkhira,36.1,25.4,74,2,7.856666667,404211.7,508367.2,22.68,89.07,6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.882801923,132
Satkhira,37.2,25.7,74,0.5,7.856666667,404211.7,508367.2,22.68,89.07,6,0.526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#NAME?,0
Satkhira,35.4,25.4,74,2,7.856666667,404211.7,508367.2,22.68,89.07,6,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.905274778,135
Satkhira,37.5,24.7,82,0.5,7.856666667,404211.7,508367.2,22.68,89.07,6,0.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.890371758,18
Satkhira,37.2,25.5,72,1.5,7.856666667,404211.7,508367.2,22.68,89.07,6,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.077537444,59
Satkhira,36.1,21.4,74,1.6,7.856666667,404211.7,508367.2,22.68,89.07,6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.976733742,145
Satkhira,37.7,25.9,74,2.3,7.856666667,404211.7,508367.2,22.68,89.07,6,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#NAME?,0
Satkhira,36.5,24.3,75,1.7,7.856666667,404211.7,508367.2,22.68,89.07,6,0.188679245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.141663557,171
Satkhira,37.3,25.7,70,2.4,7.856666667,404211.7,508367.2,22.68,89.07,6,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.123963979,168
Satkhira,37.6,25.3,69,2.1,7.856666667,404211.7,508367.2,22.68,89.07,6,0.227272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.762173935,117
Satkhira,37.7,24.5,75,1,7.856666667,404211.7,508367.2,22.68,89.07,6,0.27027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.236441963,188
