,Station Names,Max Temp,Min Temp,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,sqr(Min Temp),log(Relative Humidity),Station_Barisal,Station_Bhola,Station_Bogra,Station_Chandpur,Station_Chittagong (City-Ambagan),Station_Chittagong (IAP-Patenga),Station_Chuadanga,Station_Comilla,Station_Coxs Bazar,Station_Dhaka,Station_Dinajpur,Station_Faridpur,Station_Feni,Station_Hatiya,Station_Ishurdi,Station_Jessore,Station_Khepupara,Station_Khulna,Station_Kutubdia,Station_Madaripur,Station_Maijdee Court,Station_Mongla,Station_Mymensingh,Station_Patuakhali,Station_Rajshahi,Station_Rangamati,Station_Rangpur,Station_Sandwip,Station_Satkhira,Station_Sitakunda,Station_Srimangal,Station_Syedpur,Station_Sylhet,Station_Tangail,Station_Teknaf,Rainfall,ln(Rainfall)
18909,Srimangal,35.2,21.4,82,1.3,4.6,6.7,675761.6,687095.9,24.29,91.73,23,457.96,1.913813852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,615,6.421622268
18910,Srimangal,36.8,23.5,80,0.8,4.4,6.5,675761.6,687095.9,24.29,91.73,23,552.25,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,364,5.897153868
18911,Srimangal,36,23.9,80,1.1,4.8,7.2,675761.6,687095.9,24.29,91.73,23,571.21,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,214,5.365976015
18912,Srimangal,36,23.1,78,0.7,4.5,6.5,675761.6,687095.9,24.29,91.73,23,533.61,1.892094603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,296,5.690359454
18913,Srimangal,35.4,23.1,80,3,4.7,6.7,675761.6,687095.9,24.29,91.73,23,533.61,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,713,6.56948142
18914,Srimangal,35.5,23.6,81,2.9,5.6,6,675761.6,687095.9,24.29,91.73,23,556.96,1.908485019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,560,6.327936784
18915,Srimangal,35.1,22.8,82,2.4,5.4,5.5,675761.6,687095.9,24.29,91.73,23,519.84,1.913813852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,595,6.388561406
18916,Srimangal,36,23.3,79,3,4.2,6.7,675761.6,687095.9,24.29,91.73,23,542.89,1.897627091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,268,5.590986981
18917,Srimangal,34.6,22.6,83,3.2,6.3,4.2,675761.6,687095.9,24.29,91.73,23,510.76,1.919078092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,783,6.663132696
18918,Srimangal,35.2,24.5,88,0.914814815,6.3,4.346428571,675761.6,687095.9,24.29,91.73,23,600.25,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,466.8153846,6.145933857
18919,Srimangal,34.5,24.4,91,0.914814815,7,4.346428571,675761.6,687095.9,24.29,91.73,23,595.36,1.959041392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,639,6.459904454
18920,Srimangal,35.6,24.7,90,0.914814815,6.5,4.346428571,675761.6,687095.9,24.29,91.73,23,610.09,1.954242509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,386,5.955837369
18921,Srimangal,34.5,24.5,89,0.914814815,6.9,4.346428571,675761.6,687095.9,24.29,91.73,23,600.25,1.949390007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,429,6.061456919
18922,Srimangal,35.2,24.7,88,0.914814815,6.6,4.346428571,675761.6,687095.9,24.29,91.73,23,610.09,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,319,5.765191103
18923,Srimangal,34.9,23.9,89,0.914814815,6.3,4.346428571,675761.6,687095.9,24.29,91.73,23,571.21,1.949390007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,650,6.476972363
18924,Srimangal,33.4,24.2,89,0.914814815,6.6,4.346428571,675761.6,687095.9,24.29,91.73,23,585.64,1.949390007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,653,6.481577129
18925,Srimangal,35.1,24.1,88,0.914814815,6.8,4.346428571,675761.6,687095.9,24.29,91.73,23,580.81,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,556,6.320768294
18926,Srimangal,35.6,24.2,87,0.914814815,6.4,4.346428571,675761.6,687095.9,24.29,91.73,23,585.64,1.939519253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,769,6.64509097
18927,Srimangal,34.4,23.6,86,0.914814815,5.7,4.346428571,675761.6,687095.9,24.29,91.73,23,556.96,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,611,6.415096959
18928,Srimangal,36.4,24.8,83,0.914814815,5.5,4.346428571,675761.6,687095.9,24.29,91.73,23,615.04,1.919078092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,425,6.052089169
18929,Srimangal,36.7,23.6,85,0.914814815,6.3,4.346428571,675761.6,687095.9,24.29,91.73,23,556.96,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,502,6.21860012
18930,Srimangal,36.2,24.5,83,0.1,5.3,4.346428571,675761.6,687095.9,24.29,91.73,23,600.25,1.919078092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#NAME?
18931,Srimangal,35.9,24.4,85,0.9,5.7,4.346428571,675761.6,687095.9,24.29,91.73,23,595.36,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2.197224577
18932,Srimangal,34.5,24.5,85,0.8,5,4.346428571,675761.6,687095.9,24.29,91.73,23,600.25,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,678,6.519147288
18933,Srimangal,35.1,24.8,86,1,5.1,4.346428571,675761.6,687095.9,24.29,91.73,23,615.04,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,430,6.063785209
18934,Srimangal,36.6,24.4,86,0.6,6,4.346428571,675761.6,687095.9,24.29,91.73,23,595.36,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,459,6.12905021
18935,Srimangal,36.1,24.3,86,0.8,4.3,4.346428571,675761.6,687095.9,24.29,91.73,23,590.49,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,845,6.739336627
18936,Srimangal,37.7,24.3,86,1.5,6.9,4.346428571,675761.6,687095.9,24.29,91.73,23,590.49,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,684,6.527957918
18937,Srimangal,35.2,24.2,85,0.3,5.6,4.346428571,675761.6,687095.9,24.29,91.73,23,585.64,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,283,5.645446898
18938,Srimangal,37.7,24.6,86,0.6,7,4.346428571,675761.6,687095.9,24.29,91.73,23,605.16,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,456,6.12249281
18939,Srimangal,35.5,24.6,85,0.6,6.2,4.346428571,675761.6,687095.9,24.29,91.73,23,605.16,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,480,6.173786104
18940,Srimangal,35,25.1,85,0.2,6.3,4.346428571,675761.6,687095.9,24.29,91.73,23,630.01,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,418,6.035481433
18941,Srimangal,32.5,24.5,85,0.7,5.3,4.346428571,675761.6,687095.9,24.29,91.73,23,600.25,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,458,6.126869184
18942,Srimangal,34.4,22.9,86,0.7,5.3,4.346428571,675761.6,687095.9,24.29,91.73,23,524.41,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,476,6.165417854
18943,Srimangal,35.5,24.3,88,0.8,5.6,4.346428571,675761.6,687095.9,24.29,91.73,23,590.49,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,553,6.315358002
18944,Srimangal,34.9,24.2,85,1.1,4.8,4.346428571,675761.6,687095.9,24.29,91.73,23,585.64,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,677,6.517671273
18945,Srimangal,35.5,24.8,85,0.7,4.2,4.346428571,675761.6,687095.9,24.29,91.73,23,615.04,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,285,5.65248918
18946,Srimangal,33.8,23.6,85,0.1,4.8,4.346428571,675761.6,687095.9,24.29,91.73,23,556.96,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1285,7.158513997
18947,Srimangal,34.9,23.9,89,0.7,2.7,4.346428571,675761.6,687095.9,24.29,91.73,23,571.21,1.949390007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500,6.214608098
18948,Srimangal,33.9,24.3,85,0.7,4.4,4.346428571,675761.6,687095.9,24.29,91.73,23,590.49,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,686,6.530877628
18949,Srimangal,36.7,25,88,0.7,2,4.346428571,675761.6,687095.9,24.29,91.73,23,625,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,419,6.03787092
18950,Srimangal,32.9,24.7,85,0.7,1.4,4.346428571,675761.6,687095.9,24.29,91.73,23,610.09,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,374,5.924255797
18951,Srimangal,33,24.7,85,0.7,5.3,4.346428571,675761.6,687095.9,24.29,91.73,23,610.09,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,458,6.126869184
18952,Srimangal,35.5,24.4,87,0.7,1.2,4.346428571,675761.6,687095.9,24.29,91.73,23,595.36,1.939519253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,372,5.918893854
18953,Srimangal,35.5,24.6,85,0.7,1.8,4.346428571,675761.6,687095.9,24.29,91.73,23,605.16,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,431,6.06610809
18954,Srimangal,36.2,25.8,80,0.7,0,4.346428571,675761.6,687095.9,24.29,91.73,23,665.64,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,396,5.981414211
18955,Srimangal,33,24.7,85,0.7,5.3,4.346428571,675761.6,687095.9,24.29,91.73,23,610.09,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,458,6.126869184
18956,Srimangal,37.2,25.4,77,0.9,5.5,4.7,675761.6,687095.9,24.29,91.73,23,645.16,1.886490725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,406,6.00635316
18957,Srimangal,35.2,25.9,81,0.9,6.2,4.6,675761.6,687095.9,24.29,91.73,23,670.81,1.908485019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,270,5.598421959
18958,Srimangal,35,25,79,1.1,5.8,5.8,675761.6,687095.9,24.29,91.73,23,625,1.897627091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,435,6.075346031
18959,Srimangal,36.2,24.7,84,0.9,5.8,5.4,675761.6,687095.9,24.29,91.73,23,610.09,1.924279286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,369,5.910796644
18960,Srimangal,34.7,25.2,85,0.4,6.1,4.2,675761.6,687095.9,24.29,91.73,23,635.04,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,333,5.80814249
18961,Srimangal,34.4,24.8,86,0.8,5.8,3.1,675761.6,687095.9,24.29,91.73,23,615.04,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,418,6.035481433
18962,Srimangal,36.5,24.6,83,0.4,4.7,5.5,675761.6,687095.9,24.29,91.73,23,605.16,1.919078092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,238,5.472270674
18963,Srimangal,34.6,23.8,86,0.5,5.6,3.9,675761.6,687095.9,24.29,91.73,23,566.44,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,748,6.617402978
18964,Srimangal,35.2,24.9,82,0.4,5.3,4.3,675761.6,687095.9,24.29,91.73,23,620.01,1.913813852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,216,5.375278408
18965,Srimangal,36.4,25,80,0.2,5.2,4.7,675761.6,687095.9,24.29,91.73,23,625,1.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,569,6.343880434
18966,Srimangal,36.4,24.1,84,0.6,5.3,5.3,675761.6,687095.9,24.29,91.73,23,580.81,1.924279286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,387,5.958424693
18967,Srimangal,35.8,23.7,85,0.9,6.1,5,675761.6,687095.9,24.29,91.73,23,561.69,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,416,6.03068526
18968,Srimangal,35.6,25.3,84,0.7,5.7,4.5,675761.6,687095.9,24.29,91.73,23,640.09,1.924279286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,247,5.509388337
18969,Srimangal,36.1,24.9,83,0.9,6,4.7,675761.6,687095.9,24.29,91.73,23,620.01,1.919078092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,275,5.616771098
18970,Srimangal,35.5,24.8,86,0.8,6.3,4.9,675761.6,687095.9,24.29,91.73,23,615.04,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,437,6.079933195
18971,Srimangal,35.8,24.5,88,0.8,6.9,4.6,675761.6,687095.9,24.29,91.73,23,600.25,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,747,6.616065185
18972,Srimangal,34,24.3,87,0.8,6.5,3.8,675761.6,687095.9,24.29,91.73,23,590.49,1.939519253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,516,6.246106765
18973,Srimangal,35.8,24.6,85,1.1,6.3,3.1,675761.6,687095.9,24.29,91.73,23,605.16,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,640,6.461468176
18974,Srimangal,35.2,24.5,85,0.7,5.6,4.2,675761.6,687095.9,24.29,91.73,23,600.25,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,458,6.126869184
18975,Srimangal,35.6,25.4,83,0.8,5.1,4.3,675761.6,687095.9,24.29,91.73,23,645.16,1.919078092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,294,5.683579767
18976,Srimangal,34.5,24.7,85,0.8,6.1,3.9,675761.6,687095.9,24.29,91.73,23,610.09,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,478,6.169610732
18977,Srimangal,35.5,24.6,86,1.2,6.6,3.4,675761.6,687095.9,24.29,91.73,23,605.16,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,622,6.432940093
18978,Srimangal,35.6,24.9,84,0.9,6.5,3.6,675761.6,687095.9,24.29,91.73,23,620.01,1.924279286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,281,5.638354669
18979,Srimangal,35,24.8,83,2.8,5.5,5.2,675761.6,687095.9,24.29,91.73,23,615.04,1.919078092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,374,5.924255797
18980,Srimangal,35,24.7,86,3,6.9,2.9,675761.6,687095.9,24.29,91.73,23,610.09,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,440,6.086774727
18981,Srimangal,35.5,25,84,2.6,6.2,3.7,675761.6,687095.9,24.29,91.73,23,625,1.924279286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,401,5.993961427
18982,Srimangal,35.2,24.5,85,3.2,6.2,3.2,675761.6,687095.9,24.29,91.73,23,600.25,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,518,6.249975242
18983,Srimangal,36.5,25.5,83,2.5,5.8,5.2,675761.6,687095.9,24.29,91.73,23,650.25,1.919078092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,301,5.707110265
18984,Srimangal,33.4,25,87,1.059259259,6.2,4.325,675761.6,687095.9,24.29,91.73,23,625,1.939519253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,343.5384615,5.839299075
18985,Srimangal,33.8,24.6,89,1.059259259,6.5,4.325,675761.6,687095.9,24.29,91.73,23,605.16,1.949390007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,310,5.736572297
18986,Srimangal,34.4,24.8,89,1.059259259,6.5,4.325,675761.6,687095.9,24.29,91.73,23,615.04,1.949390007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,230,5.438079309
18987,Srimangal,35.7,24.6,88,1.059259259,6.8,4.325,675761.6,687095.9,24.29,91.73,23,605.16,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,490,6.194405391
18988,Srimangal,34.5,24.8,91,1.059259259,7,4.325,675761.6,687095.9,24.29,91.73,23,615.04,1.959041392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,520,6.253828812
18989,Srimangal,35.1,24.9,89,1.059259259,6.8,4.325,675761.6,687095.9,24.29,91.73,23,620.01,1.949390007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,119,4.779123493
18990,Srimangal,34.5,24.7,90,1.059259259,6.5,4.325,675761.6,687095.9,24.29,91.73,23,610.09,1.954242509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,274,5.613128106
18991,Srimangal,33.8,24.7,89,1.059259259,6.9,4.325,675761.6,687095.9,24.29,91.73,23,610.09,1.949390007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,347,5.84932478
18992,Srimangal,34.5,24.4,89,1.059259259,5.8,4.325,675761.6,687095.9,24.29,91.73,23,595.36,1.949390007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,461,6.133398043
18993,Srimangal,34.4,24.9,85,1.059259259,5.7,4.325,675761.6,687095.9,24.29,91.73,23,620.01,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,277,5.624017506
18994,Srimangal,34.8,25.2,85,1.059259259,6,4.325,675761.6,687095.9,24.29,91.73,23,635.04,1.929418926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,334,5.811140993
18995,Srimangal,35.1,24.6,86,1.059259259,6.2,4.325,675761.6,687095.9,24.29,91.73,23,605.16,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,403,5.998936562
18996,Srimangal,34.2,24.9,87,0.3,5.5,4.325,675761.6,687095.9,24.29,91.73,23,620.01,1.939519253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#NAME?
18997,Srimangal,34.5,25.1,86,1,5.7,4.325,675761.6,687095.9,24.29,91.73,23,630.01,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#NAME?
18998,Srimangal,36.7,25.3,86,0.9,3.7,4.325,675761.6,687095.9,24.29,91.73,23,640.09,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,379,5.937536205
18999,Srimangal,34.5,25.4,86,1.8,6,4.325,675761.6,687095.9,24.29,91.73,23,645.16,1.934498451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,310,5.736572297
19000,Srimangal,35.3,24.7,88,0.6,5.8,4.325,675761.6,687095.9,24.29,91.73,23,610.09,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,455,6.120297419
19001,Srimangal,34.4,24.6,87,0.6,4.8,4.325,675761.6,687095.9,24.29,91.73,23,605.16,1.939519253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,206,5.327876169
19002,Srimangal,34.4,25,87,0.7,5.8,4.325,675761.6,687095.9,24.29,91.73,23,625,1.939519253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,561,6.329720906
19003,Srimangal,34.9,25,88,0.9,5.6,4.325,675761.6,687095.9,24.29,91.73,23,625,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,401,5.993961427
19004,Srimangal,33.8,25.2,88,0.2,6.7,4.325,675761.6,687095.9,24.29,91.73,23,635.04,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,531,6.274762021
19005,Srimangal,37.8,25.5,88,0.7,5.4,4.325,675761.6,687095.9,24.29,91.73,23,650.25,1.944482672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,313,5.746203191
