,Station Names,Max Temp,Min Temp,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Rainfall,Station_Barisal,Station_Bhola,Station_Bogra,Station_Chandpur,Station_Chittagong (City-Ambagan),Station_Chittagong (IAP-Patenga),Station_Chuadanga,Station_Comilla,Station_Coxs Bazar,Station_Dhaka,Station_Dinajpur,Station_Faridpur,Station_Feni,Station_Hatiya,Station_Ishurdi,Station_Jessore,Station_Khepupara,Station_Khulna,Station_Kutubdia,Station_Madaripur,Station_Maijdee Court,Station_Mongla,Station_Mymensingh,Station_Patuakhali,Station_Rajshahi,Station_Rangamati,Station_Rangpur,Station_Sandwip,Station_Satkhira,Station_Sitakunda,Station_Srimangal,Station_Syedpur,Station_Sylhet,Station_Tangail,Station_Teknaf
18062,Satkhira,33.1,20.0,84.0,0.7,2.7,7.2,41946,404211.7,508367.2,22.68,89.07,6,1998.11,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18063,Satkhira,32.4,16.6,78.0,0.4,1.2,8.9,41946,404211.7,508367.2,22.68,89.07,6,1999.11,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18064,Satkhira,32.7,19.4,78.0,0.3,0.9,8.9,41946,404211.7,508367.2,22.68,89.07,6,2000.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18065,Satkhira,32.6,20.7,82.0,0.4,2.6,6.2,41946,404211.7,508367.2,22.68,89.07,6,2001.11,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18066,Satkhira,32.4,18.8,82.0,0.4,2.3,7.1,41946,404211.7,508367.2,22.68,89.07,6,2002.11,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18067,Satkhira,32.0,18.2,80.0,0.1,0.4,8.4,41946,404211.7,508367.2,22.68,89.07,6,2003.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18068,Satkhira,30.7,17.6,78.0,0.3,0.3,8.4,41946,404211.7,508367.2,22.68,89.07,6,2004.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18069,Satkhira,31.1,17.4,80.0,0.2,1.2,8.2,41946,404211.7,508367.2,22.68,89.07,6,2005.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18070,Satkhira,31.8,19.4,80.0,0.2,2.1,6.0,41946,404211.7,508367.2,22.68,89.07,6,2006.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18071,Satkhira,31.7,19.7,83.0,0.5,1.5,7.5,41946,404211.7,508367.2,22.68,89.07,6,2007.11,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18072,Satkhira,32.0,18.3,79.0,0.1,0.9,0.0,41946,404211.7,508367.2,22.68,89.07,6,2008.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18073,Satkhira,33.8,18.9,79.0,1.2,2.0,7.1,41946,404211.7,508367.2,22.68,89.07,6,2009.11,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18074,Satkhira,33.0,20.3,81.0,0.7,1.3,6.5,41946,404211.7,508367.2,22.68,89.07,6,2010.11,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18075,Satkhira,31.2,19.2,78.0,1.0,0.5,7.1,41946,404211.7,508367.2,22.68,89.07,6,2011.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18076,Satkhira,32.4,18.5,78.0,1.5,2.3,6.6,41946,404211.7,508367.2,22.68,89.07,6,2012.11,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18077,Satkhira,32.0,17.9,77.0,1.8,0.8,7.8,41946,404211.7,508367.2,22.68,89.07,6,2013.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18078,Satkhira,28.4,13.2,76.0,0.885185185,1.7,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1948.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18079,Satkhira,30.6,10.5,74.0,0.885185185,1.0,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1949.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18080,Satkhira,30.4,12.8,77.0,0.885185185,2.0,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1950.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18081,Satkhira,30.3,14.0,80.0,0.885185185,2.0,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1951.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18082,Satkhira,31.1,12.8,76.0,0.885185185,1.7,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1952.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18083,Satkhira,29.4,15.1,75.0,0.885185185,1.1,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1953.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18084,Satkhira,29.9,13.8,74.0,0.885185185,1.8,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1954.12,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18085,Satkhira,28.0,13.2,73.0,0.885185185,1.1,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1955.12,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18086,Satkhira,28.3,13.5,81.0,0.885185185,0.4,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1956.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18087,Satkhira,30.1,13.1,77.0,0.885185185,0.2,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1957.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18088,Satkhira,29.6,14.7,79.0,0.885185185,0.4,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1958.12,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18089,Satkhira,28.3,13.7,74.0,0.885185185,0.8,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1959.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18090,Satkhira,29.3,12.3,78.0,0.0,0.9,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1960.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18091,Satkhira,29.9,10.7,74.0,0.0,0.5,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1961.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18092,Satkhira,29.4,12.6,78.0,0.0,1.4,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1962.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18093,Satkhira,30.0,13.9,83.0,0.2,1.4,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1963.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18094,Satkhira,30.8,13.5,79.0,0.5,1.0,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1964.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18095,Satkhira,29.6,13.8,75.0,1.0,2.9,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1965.12,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18096,Satkhira,30.6,12.6,73.0,0.1,1.1,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1966.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18097,Satkhira,28.0,13.2,73.0,0.9,1.1,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1967.12,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18098,Satkhira,28.0,13.2,73.0,0.8,0.0,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1968.12,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18099,Satkhira,28.9,13.1,77.0,0.2,0.9,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1969.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18100,Satkhira,30.0,12.1,77.0,0.1,0.9,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1970.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18101,Satkhira,27.8,13.2,73.0,0.8,1.1,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1971.12,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18102,Satkhira,28.0,13.2,73.0,0.9,1.1,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1972.12,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18103,Satkhira,27.9,13.7,72.0,0.4,1.3,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1973.12,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18104,Satkhira,29.3,12.3,66.0,0.3,0.0,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1974.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18105,Satkhira,28.2,12.3,66.0,0.6,0.5,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1975.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18106,Satkhira,31.1,13.1,70.0,0.3,1.0,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1976.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18107,Satkhira,31.1,13.9,73.0,0.3,1.0,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1977.12,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18108,Satkhira,30.0,14.3,68.0,0.5,0.9,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1978.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18109,Satkhira,29.9,15.6,69.0,0.4,1.4,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1979.12,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18110,Satkhira,29.4,13.7,73.0,0.8,1.2,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1980.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18111,Satkhira,29.7,13.7,66.0,2.3,2.4,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1981.12,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18112,Satkhira,28.6,12.3,60.0,1.9,0.5,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1982.12,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18113,Satkhira,29.5,11.1,64.0,2.8,1.4,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1983.12,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18114,Satkhira,31.0,12.6,60.0,3.3,1.6,8.4,41946,404211.7,508367.2,22.68,89.07,6,1984.12,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18115,Satkhira,31.2,13.5,64.0,2.6,1.7,8.7,41946,404211.7,508367.2,22.68,89.07,6,1985.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18116,Satkhira,30.3,14.8,69.0,2.6,2.1,7.8,41946,404211.7,508367.2,22.68,89.07,6,1986.12,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18117,Satkhira,30.8,14.2,67.0,2.1,2.2,8.1,41946,404211.7,508367.2,22.68,89.07,6,1987.12,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18118,Satkhira,29.5,15.6,71.0,1.8,1.8,7.7,41946,404211.7,508367.2,22.68,89.07,6,1988.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18119,Satkhira,30.0,12.5,76.0,0.8,0.8,7.9,41946,404211.7,508367.2,22.68,89.07,6,1989.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18120,Satkhira,30.0,13.2,75.0,1.4,1.6,7.2,41946,404211.7,508367.2,22.68,89.07,6,1990.12,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18121,Satkhira,29.0,13.4,78.0,1.0,1.9,6.3,41946,404211.7,508367.2,22.68,89.07,6,1991.12,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18122,Satkhira,28.9,12.0,74.0,1.3,0.5,7.8,41946,404211.7,508367.2,22.68,89.07,6,1992.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18123,Satkhira,30.0,13.6,76.0,0.6,1.3,7.5,41946,404211.7,508367.2,22.68,89.07,6,1993.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18124,Satkhira,31.0,12.5,66.0,0.6,0.5,7.4,41946,404211.7,508367.2,22.68,89.07,6,1994.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18125,Satkhira,29.5,13.2,70.0,0.4,0.1,8.6,41946,404211.7,508367.2,22.68,89.07,6,1995.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18126,Satkhira,29.0,12.3,75.0,0.6,1.6,7.3,41946,404211.7,508367.2,22.68,89.07,6,1996.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18127,Satkhira,30.0,13.3,82.0,0.8,2.5,6.9,41946,404211.7,508367.2,22.68,89.07,6,1997.12,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18128,Satkhira,29.8,13.0,79.0,0.5,0.1,8.7,41946,404211.7,508367.2,22.68,89.07,6,1998.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18129,Satkhira,29.7,12.3,78.0,0.5,0.5,8.7,41946,404211.7,508367.2,22.68,89.07,6,1999.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18130,Satkhira,28.0,12.8,75.0,0.5,0.3,8.8,41946,404211.7,508367.2,22.68,89.07,6,2000.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18131,Satkhira,30.0,12.8,81.0,0.5,0.7,7.7,41946,404211.7,508367.2,22.68,89.07,6,2001.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18132,Satkhira,30.3,14.1,80.0,0.3,0.4,7.7,41946,404211.7,508367.2,22.68,89.07,6,2002.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18133,Satkhira,28.5,14.1,81.0,0.2,1.4,6.7,41946,404211.7,508367.2,22.68,89.07,6,2003.12,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18134,Satkhira,29.0,14.8,78.0,0.4,0.4,7.0,41946,404211.7,508367.2,22.68,89.07,6,2004.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18135,Satkhira,28.3,13.5,77.0,0.3,1.2,8.1,41946,404211.7,508367.2,22.68,89.07,6,2005.12,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18136,Satkhira,29.0,13.9,79.0,0.2,0.2,6.7,41946,404211.7,508367.2,22.68,89.07,6,2006.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18137,Satkhira,27.8,13.0,80.0,0.3,0.6,7.2,41946,404211.7,508367.2,22.68,89.07,6,2007.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18138,Satkhira,30.0,14.9,84.0,0.1,0.7,0.0,41946,404211.7,508367.2,22.68,89.07,6,2008.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18139,Satkhira,29.2,13.2,78.0,1.8,0.4,6.8,41946,404211.7,508367.2,22.68,89.07,6,2009.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18140,Satkhira,28.0,13.3,79.0,1.5,1.4,5.7,41946,404211.7,508367.2,22.68,89.07,6,2010.12,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18141,Satkhira,29.6,14.7,81.0,1.4,0.7,4.7,41946,404211.7,508367.2,22.68,89.07,6,2011.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18142,Satkhira,28.6,13.0,81.0,1.8,1.0,5.5,41946,404211.7,508367.2,22.68,89.07,6,2012.12,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18143,Satkhira,28.4,14.6,79.0,1.5,0.6,5.8,41946,404211.7,508367.2,22.68,89.07,6,2013.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18144,Sitakunda,27.9,12.2,73.22222222,0.6,1.0,5.7,41965,668856.2,504500.3,22.64,91.64,4,1977.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18145,Sitakunda,30.7,11.5,63.0,1.4,0.8,5.7,41965,668856.2,504500.3,22.64,91.64,4,1978.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18146,Sitakunda,30.0,13.4,62.0,1.1,0.4,9.0,41965,668856.2,504500.3,22.64,91.64,4,1979.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18147,Sitakunda,27.0,13.5,65.0,1.2,0.4,8.5,41965,668856.2,504500.3,22.64,91.64,4,1980.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18148,Sitakunda,27.7,14.6,71.0,0.7,1.5,6.5,41965,668856.2,504500.3,22.64,91.64,4,1981.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18149,Sitakunda,30.0,12.7,66.0,0.3,0.1,8.9,41965,668856.2,504500.3,22.64,91.64,4,1982.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18150,Sitakunda,28.5,12.6,67.0,0.5,1.6,3.6,41965,668856.2,504500.3,22.64,91.64,4,1983.01,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18151,Sitakunda,28.0,12.3,68.0,0.6,1.6,5.7,41965,668856.2,504500.3,22.64,91.64,4,1984.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18152,Sitakunda,30.2,13.1,61.0,1.1,2.1,3.9,41965,668856.2,504500.3,22.64,91.64,4,1985.01,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18153,Sitakunda,29.0,12.4,65.0,1.3,1.7,4.2,41965,668856.2,504500.3,22.64,91.64,4,1986.01,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18154,Sitakunda,29.8,12.6,69.0,1.4,0.9,7.5,41965,668856.2,504500.3,22.64,91.64,4,1987.01,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18155,Sitakunda,29.0,12.9,63.0,0.5,0.7,4.7,41965,668856.2,504500.3,22.64,91.64,4,1988.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18156,Sitakunda,28.0,9.8,69.0,0.2,0.3,7.4,41965,668856.2,504500.3,22.64,91.64,4,1989.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18157,Sitakunda,29.0,12.5,77.0,0.5,0.3,4.8,41965,668856.2,504500.3,22.64,91.64,4,1990.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18158,Sitakunda,28.0,12.8,71.0,0.8,1.6,5.3,41965,668856.2,504500.3,22.64,91.64,4,1991.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18159,Sitakunda,29.0,11.7,76.0,0.6,0.5,4.5,41965,668856.2,504500.3,22.64,91.64,4,1992.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18160,Sitakunda,29.5,11.9,75.0,0.5,0.5,4.5,41965,668856.2,504500.3,22.64,91.64,4,1993.01,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
